Network_ID	Year	Period	Hydrogen_Price
TAZ_160	2029	1 Year	9.99
TAZ_160	2030	1 Year	35.95
TAZ_1624	2030	1 Year	16.54
TAZ_164	2026	1 Year	8.71
TAZ_164	2027	1 Year	6.84
TAZ_164	2028	1 Year	9.19
TAZ_164	2029	1 Year	10.01
TAZ_164	2030	1 Year	36.01
TAZ_165	2026	1 Year	7.28
TAZ_165	2027	1 Year	4.75
TAZ_165	2028	1 Year	7.25
TAZ_165	2029	1 Year	5.9
TAZ_165	2030	1 Year	15.92
TAZ_166	2030	1 Year	20.47
TAZ_167	2026	1 Year	10.74
TAZ_167	2027	1 Year	4.48
TAZ_167	2028	1 Year	7.01
TAZ_167	2029	1 Year	5.38
TAZ_167	2030	1 Year	13.37
TAZ_1677	2026	1 Year	9.0
TAZ_1677	2027	1 Year	4.42
TAZ_1677	2028	1 Year	7.0
TAZ_1677	2029	1 Year	5.36
TAZ_1677	2030	1 Year	16.68
TAZ_1686	2030	1 Year	20.33
TAZ_1731	2030	1 Year	17.25
TAZ_1796	2030	1 Year	20.34
TAZ_1892	2026	1 Year	7.17
TAZ_1892	2027	1 Year	4.42
TAZ_1892	2028	1 Year	7.0
TAZ_1892	2029	1 Year	5.36
TAZ_1892	2030	1 Year	16.46
TAZ_1937	2026	1 Year	9.42
TAZ_1937	2027	1 Year	6.47
TAZ_1937	2028	1 Year	8.9
TAZ_1937	2029	1 Year	9.39
TAZ_1937	2030	1 Year	32.97
TAZ_1944	2026	1 Year	7.19
TAZ_1944	2027	1 Year	4.41
TAZ_1944	2028	1 Year	6.99
TAZ_1944	2029	1 Year	5.36
TAZ_1944	2030	1 Year	17.05
TAZ_202	2026	1 Year	7.04
TAZ_202	2027	1 Year	4.47
TAZ_202	2028	1 Year	7.0
TAZ_202	2029	1 Year	5.37
TAZ_202	2030	1 Year	24.02
TAZ_2021	2028	1 Year	6.99
TAZ_2021	2029	1 Year	5.36
TAZ_2021	2030	1 Year	18.59
TAZ_2029	2026	1 Year	7.16
TAZ_2029	2027	1 Year	8.46
TAZ_2029	2028	1 Year	6.99
TAZ_2029	2029	1 Year	5.36
TAZ_2029	2030	1 Year	13.2
TAZ_212	2026	1 Year	9.58
TAZ_212	2027	1 Year	6.82
TAZ_212	2028	1 Year	9.17
TAZ_212	2029	1 Year	9.99
TAZ_212	2030	1 Year	35.87
TAZ_2149	2028	1 Year	6.99
TAZ_2149	2029	1 Year	5.36
TAZ_2149	2030	1 Year	16.91
TAZ_2200	2026	1 Year	7.16
TAZ_2200	2027	1 Year	4.4
TAZ_2200	2028	1 Year	6.99
TAZ_2200	2029	1 Year	5.35
TAZ_2200	2030	1 Year	16.2
TAZ_2234	2026	1 Year	7.29
TAZ_2234	2027	1 Year	4.53
TAZ_2234	2028	1 Year	7.1
TAZ_2234	2029	1 Year	5.61
TAZ_2234	2030	1 Year	14.37
TAZ_228	2026	1 Year	9.62
TAZ_228	2027	1 Year	6.81
TAZ_228	2028	1 Year	9.18
TAZ_228	2029	1 Year	10.0
TAZ_228	2030	1 Year	35.88
TAZ_2308	2026	1 Year	7.18
TAZ_2308	2027	1 Year	4.4
TAZ_2308	2028	1 Year	6.98
TAZ_2308	2029	1 Year	5.34
TAZ_2308	2030	1 Year	17.32
TAZ_2312	2026	1 Year	9.11
TAZ_2312	2027	1 Year	6.18
TAZ_2312	2028	1 Year	8.63
TAZ_2312	2029	1 Year	8.84
TAZ_2312	2030	1 Year	30.27
TAZ_2313	2026	1 Year	7.19
TAZ_2313	2027	1 Year	4.4
TAZ_2313	2028	1 Year	6.98
TAZ_2313	2029	1 Year	5.35
TAZ_2313	2030	1 Year	17.37
TAZ_2479	2026	1 Year	7.21
TAZ_2479	2027	1 Year	4.39
TAZ_2479	2028	1 Year	6.97
TAZ_2479	2029	1 Year	5.34
TAZ_2479	2030	1 Year	17.7
TAZ_2509	2026	1 Year	9.74
TAZ_2509	2027	1 Year	6.73
TAZ_2509	2028	1 Year	9.14
TAZ_2509	2029	1 Year	9.95
TAZ_2509	2030	1 Year	35.65
TAZ_2518	2026	1 Year	9.76
TAZ_2518	2027	1 Year	6.74
TAZ_2518	2028	1 Year	9.16
TAZ_2518	2029	1 Year	9.96
TAZ_2518	2030	1 Year	35.7
TAZ_2525	2026	1 Year	7.49
TAZ_2525	2027	1 Year	4.64
TAZ_2525	2028	1 Year	7.21
TAZ_2525	2029	1 Year	5.84
TAZ_2525	2030	1 Year	15.51
TAZ_2532	2026	1 Year	9.76
TAZ_2532	2027	1 Year	6.74
TAZ_2532	2028	1 Year	9.17
TAZ_2532	2029	1 Year	9.97
TAZ_2532	2030	1 Year	35.73
TAZ_2545	2026	1 Year	7.2
TAZ_2545	2027	1 Year	4.39
TAZ_2545	2028	1 Year	6.98
TAZ_2545	2029	1 Year	5.34
TAZ_2545	2030	1 Year	22.21
TAZ_2550	2026	1 Year	9.61
TAZ_2550	2027	1 Year	6.64
TAZ_2550	2028	1 Year	9.05
TAZ_2550	2029	1 Year	9.75
TAZ_2550	2030	1 Year	34.7
TAZ_2565	2026	1 Year	9.7
TAZ_2565	2027	1 Year	6.74
TAZ_2565	2028	1 Year	9.15
TAZ_2565	2029	1 Year	9.96
TAZ_2565	2030	1 Year	35.71
TAZ_2606	2026	1 Year	9.76
TAZ_2606	2027	1 Year	6.73
TAZ_2606	2028	1 Year	9.17
TAZ_2606	2029	1 Year	9.96
TAZ_2606	2030	1 Year	35.71
TAZ_262	2026	1 Year	7.01
TAZ_262	2027	1 Year	4.45
TAZ_262	2028	1 Year	6.97
TAZ_262	2029	1 Year	5.35
TAZ_262	2030	1 Year	17.38
TAZ_263	2026	1 Year	7.02
TAZ_263	2027	1 Year	4.46
TAZ_263	2028	1 Year	6.98
TAZ_263	2029	1 Year	5.35
TAZ_263	2030	1 Year	14.57
TAZ_273	2026	1 Year	9.56
TAZ_273	2027	1 Year	6.82
TAZ_273	2028	1 Year	9.17
TAZ_273	2029	1 Year	9.98
TAZ_273	2030	1 Year	35.84
TAZ_2739	2026	1 Year	7.23
TAZ_2739	2027	1 Year	4.36
TAZ_2739	2028	1 Year	6.99
TAZ_2739	2029	1 Year	5.33
TAZ_2739	2030	1 Year	23.82
TAZ_2744	2026	1 Year	7.23
TAZ_2744	2027	1 Year	4.37
TAZ_2744	2028	1 Year	6.99
TAZ_2744	2029	1 Year	5.33
TAZ_2744	2030	1 Year	21.09
TAZ_277	2026	1 Year	7.02
TAZ_277	2027	1 Year	4.46
TAZ_277	2028	1 Year	6.98
TAZ_277	2029	1 Year	5.35
TAZ_277	2030	1 Year	23.94
TAZ_2795	2026	1 Year	7.69
TAZ_2795	2027	1 Year	4.77
TAZ_2795	2028	1 Year	7.39
TAZ_2795	2029	1 Year	6.35
TAZ_2795	2030	1 Year	17.03
TAZ_2798	2026	1 Year	9.76
TAZ_2798	2027	1 Year	6.7
TAZ_2798	2028	1 Year	9.16
TAZ_2798	2029	1 Year	9.94
TAZ_2798	2030	1 Year	35.62
TAZ_281	2026	1 Year	9.59
TAZ_281	2027	1 Year	6.83
TAZ_281	2028	1 Year	9.18
TAZ_281	2029	1 Year	10.0
TAZ_281	2030	1 Year	35.93
TAZ_2822	2026	1 Year	7.22
TAZ_2822	2027	1 Year	4.34
TAZ_2822	2028	1 Year	6.99
TAZ_2822	2029	1 Year	5.32
TAZ_2822	2030	1 Year	14.45
TAZ_2872	2026	1 Year	7.69
TAZ_2872	2027	1 Year	4.79
TAZ_2872	2028	1 Year	7.39
TAZ_2872	2029	1 Year	6.35
TAZ_2872	2030	1 Year	17.03
TAZ_2900	2026	1 Year	7.23
TAZ_2900	2027	1 Year	4.35
TAZ_2900	2028	1 Year	6.99
TAZ_2900	2029	1 Year	5.33
TAZ_2900	2030	1 Year	20.93
TAZ_2912	2026	1 Year	7.22
TAZ_2912	2027	1 Year	4.34
TAZ_2912	2028	1 Year	6.98
TAZ_2912	2029	1 Year	5.32
TAZ_2912	2030	1 Year	16.89
TAZ_2914	2026	1 Year	9.78
TAZ_2914	2027	1 Year	6.72
TAZ_2914	2028	1 Year	9.17
TAZ_2914	2029	1 Year	9.96
TAZ_2914	2030	1 Year	35.7
TAZ_2915	2026	1 Year	9.76
TAZ_2915	2027	1 Year	6.7
TAZ_2915	2028	1 Year	9.16
TAZ_2915	2029	1 Year	9.95
TAZ_2915	2030	1 Year	35.64
TAZ_2931	2026	1 Year	9.75
TAZ_2931	2027	1 Year	6.68
TAZ_2931	2028	1 Year	9.15
TAZ_2931	2029	1 Year	9.94
TAZ_2931	2030	1 Year	35.59
TAZ_2935	2026	1 Year	9.13
TAZ_2935	2027	1 Year	6.11
TAZ_2935	2028	1 Year	8.63
TAZ_2935	2029	1 Year	8.8
TAZ_2935	2030	1 Year	30.1
TAZ_2947	2026	1 Year	9.77
TAZ_2947	2027	1 Year	6.71
TAZ_2947	2028	1 Year	9.17
TAZ_2947	2029	1 Year	9.96
TAZ_2947	2030	1 Year	35.69
TAZ_2949	2026	1 Year	7.23
TAZ_2949	2027	1 Year	4.36
TAZ_2949	2028	1 Year	6.99
TAZ_2949	2029	1 Year	5.33
TAZ_2949	2030	1 Year	18.22
TAZ_3000	2026	1 Year	9.62
TAZ_3000	2027	1 Year	6.77
TAZ_3000	2028	1 Year	9.15
TAZ_3000	2029	1 Year	9.97
TAZ_3000	2030	1 Year	35.73
TAZ_3012	2026	1 Year	9.67
TAZ_3012	2027	1 Year	6.76
TAZ_3012	2028	1 Year	9.16
TAZ_3012	2029	1 Year	9.97
TAZ_3012	2030	1 Year	35.75
TAZ_3013	2026	1 Year	9.73
TAZ_3013	2027	1 Year	6.7
TAZ_3013	2028	1 Year	9.12
TAZ_3013	2029	1 Year	9.93
TAZ_3013	2030	1 Year	35.53
TAZ_3021	2026	1 Year	9.63
TAZ_3021	2027	1 Year	6.76
TAZ_3021	2028	1 Year	9.14
TAZ_3021	2029	1 Year	9.96
TAZ_3021	2030	1 Year	35.69
TAZ_3022	2026	1 Year	9.67
TAZ_3022	2027	1 Year	6.74
TAZ_3022	2028	1 Year	9.13
TAZ_3022	2029	1 Year	9.95
TAZ_3022	2030	1 Year	35.64
TAZ_3033	2026	1 Year	9.69
TAZ_3033	2027	1 Year	6.75
TAZ_3033	2028	1 Year	9.16
TAZ_3033	2029	1 Year	9.97
TAZ_3033	2030	1 Year	35.75
TAZ_3121	2026	1 Year	9.75
TAZ_3121	2027	1 Year	6.77
TAZ_3121	2028	1 Year	9.18
TAZ_3121	2029	1 Year	9.99
TAZ_3121	2030	1 Year	35.84
TAZ_3202	2026	1 Year	7.21
TAZ_3202	2027	1 Year	4.42
TAZ_3202	2028	1 Year	7.0
TAZ_3202	2029	1 Year	5.36
TAZ_3202	2030	1 Year	18.92
TAZ_3207	2026	1 Year	9.77
TAZ_3207	2027	1 Year	6.77
TAZ_3207	2028	1 Year	9.18
TAZ_3207	2029	1 Year	9.99
TAZ_3207	2030	1 Year	35.83
TAZ_3211	2026	1 Year	9.78
TAZ_3211	2027	1 Year	6.76
TAZ_3211	2028	1 Year	9.17
TAZ_3211	2029	1 Year	9.98
TAZ_3211	2030	1 Year	35.81
TAZ_3252	2026	1 Year	9.78
TAZ_3252	2027	1 Year	6.74
TAZ_3252	2028	1 Year	9.19
TAZ_3252	2029	1 Year	9.98
TAZ_3252	2030	1 Year	35.78
TAZ_3301	2026	1 Year	9.11
TAZ_3301	2027	1 Year	6.71
TAZ_3301	2028	1 Year	9.18
TAZ_3301	2029	1 Year	9.96
TAZ_3301	2030	1 Year	35.72
TAZ_3304	2026	1 Year	9.78
TAZ_3304	2027	1 Year	6.72
TAZ_3304	2028	1 Year	9.18
TAZ_3304	2029	1 Year	9.96
TAZ_3304	2030	1 Year	35.73
TAZ_3321	2026	1 Year	9.79
TAZ_3321	2027	1 Year	6.72
TAZ_3321	2028	1 Year	9.19
TAZ_3321	2029	1 Year	9.97
TAZ_3321	2030	1 Year	35.75
TAZ_3361	2026	1 Year	9.78
TAZ_3361	2027	1 Year	6.71
TAZ_3361	2028	1 Year	9.18
TAZ_3361	2029	1 Year	9.96
TAZ_3361	2030	1 Year	35.72
TAZ_337	2026	1 Year	9.61
TAZ_337	2027	1 Year	6.8
TAZ_337	2028	1 Year	9.17
TAZ_337	2029	1 Year	9.99
TAZ_337	2030	1 Year	35.84
TAZ_3414	2026	1 Year	9.78
TAZ_3414	2027	1 Year	6.71
TAZ_3414	2028	1 Year	9.17
TAZ_3414	2029	1 Year	9.96
TAZ_3414	2030	1 Year	35.7
TAZ_3601	2026	1 Year	7.22
TAZ_3601	2027	1 Year	4.34
TAZ_3601	2028	1 Year	6.98
TAZ_3601	2029	1 Year	5.32
TAZ_3601	2030	1 Year	15.43
TAZ_3602	2026	1 Year	8.52
TAZ_3602	2027	1 Year	5.54
TAZ_3602	2028	1 Year	8.1
TAZ_3602	2029	1 Year	7.68
TAZ_3602	2030	1 Year	24.65
TAZ_3604	2026	1 Year	7.69
TAZ_3604	2027	1 Year	4.77
TAZ_3604	2028	1 Year	7.39
TAZ_3604	2029	1 Year	6.35
TAZ_3604	2030	1 Year	17.02
TAZ_3703	2026	1 Year	9.77
TAZ_3703	2027	1 Year	6.7
TAZ_3703	2028	1 Year	9.17
TAZ_3703	2029	1 Year	9.95
TAZ_3703	2030	1 Year	35.65
TAZ_3802	2026	1 Year	7.23
TAZ_3802	2027	1 Year	4.34
TAZ_3802	2028	1 Year	6.99
TAZ_3802	2029	1 Year	5.33
TAZ_3802	2030	1 Year	19.36
TAZ_414	2026	1 Year	7.6
TAZ_414	2027	1 Year	4.94
TAZ_414	2028	1 Year	7.44
TAZ_414	2029	1 Year	6.49
TAZ_414	2030	1 Year	17.89
TAZ_416	2026	1 Year	7.04
TAZ_416	2027	1 Year	4.43
TAZ_416	2028	1 Year	6.98
TAZ_416	2029	1 Year	5.35
TAZ_416	2030	1 Year	23.9
TAZ_4352	2030	1 Year	20.14
TAZ_4355	2026	1 Year	7.22
TAZ_4355	2027	1 Year	4.34
TAZ_4355	2028	1 Year	6.99
TAZ_4355	2029	1 Year	5.32
TAZ_4355	2030	1 Year	16.72
TAZ_4408	2026	1 Year	7.54
TAZ_4408	2027	1 Year	4.64
TAZ_4408	2028	1 Year	7.26
TAZ_4408	2029	1 Year	5.9
TAZ_4408	2030	1 Year	15.91
TAZ_4619	2026	1 Year	7.23
TAZ_4619	2027	1 Year	4.34
TAZ_4619	2028	1 Year	6.99
TAZ_4619	2029	1 Year	5.33
TAZ_4619	2030	1 Year	15.98
TAZ_4737	2026	1 Year	7.69
TAZ_4737	2027	1 Year	4.77
TAZ_4737	2028	1 Year	7.39
TAZ_4737	2029	1 Year	6.35
TAZ_4737	2030	1 Year	17.03
TAZ_507	2026	1 Year	11.98
TAZ_507	2027	1 Year	4.43
TAZ_507	2028	1 Year	6.99
TAZ_507	2029	1 Year	5.36
TAZ_507	2030	1 Year	13.23
TAZ_5106	2026	1 Year	9.75
TAZ_5106	2027	1 Year	6.68
TAZ_5106	2028	1 Year	9.15
TAZ_5106	2029	1 Year	9.94
TAZ_5106	2030	1 Year	35.59
TAZ_5110	2026	1 Year	7.32
TAZ_5110	2027	1 Year	4.45
TAZ_5110	2028	1 Year	7.08
TAZ_5110	2029	1 Year	5.57
TAZ_5110	2030	1 Year	14.16
TAZ_5111	2026	1 Year	7.2
TAZ_5111	2027	1 Year	4.32
TAZ_5111	2028	1 Year	6.96
TAZ_5111	2029	1 Year	5.3
TAZ_5111	2030	1 Year	17.14
TAZ_5138	2026	1 Year	7.25
TAZ_5138	2027	1 Year	4.44
TAZ_5138	2028	1 Year	7.06
TAZ_5138	2029	1 Year	5.56
TAZ_5138	2030	1 Year	14.12
TAZ_5139	2026	1 Year	7.46
TAZ_5139	2027	1 Year	4.56
TAZ_5139	2028	1 Year	7.19
TAZ_5139	2029	1 Year	5.81
TAZ_5139	2030	1 Year	15.39
TAZ_5140	2026	1 Year	10.21
TAZ_5140	2027	1 Year	4.31
TAZ_5140	2028	1 Year	6.96
TAZ_5140	2029	1 Year	5.3
TAZ_5140	2030	1 Year	12.92
TAZ_5144	2026	1 Year	7.2
TAZ_5144	2027	1 Year	4.32
TAZ_5144	2028	1 Year	6.97
TAZ_5144	2029	1 Year	5.31
TAZ_5144	2030	1 Year	19.25
TAZ_5146	2026	1 Year	7.67
TAZ_5146	2027	1 Year	4.81
TAZ_5146	2028	1 Year	7.41
TAZ_5146	2029	1 Year	6.41
TAZ_5146	2030	1 Year	17.41
TAZ_5148	2026	1 Year	7.6
TAZ_5148	2027	1 Year	4.75
TAZ_5148	2028	1 Year	7.34
TAZ_5148	2029	1 Year	6.32
TAZ_5148	2030	1 Year	16.89
TAZ_5158	2026	1 Year	7.49
TAZ_5158	2027	1 Year	4.59
TAZ_5158	2028	1 Year	7.22
TAZ_5158	2029	1 Year	5.83
TAZ_5158	2030	1 Year	15.52
TAZ_5194	2026	1 Year	7.31
TAZ_5194	2027	1 Year	4.58
TAZ_5194	2028	1 Year	7.2
TAZ_5194	2029	1 Year	5.82
TAZ_5194	2030	1 Year	15.47
TAZ_5195	2026	1 Year	10.21
TAZ_5195	2027	1 Year	4.31
TAZ_5195	2028	1 Year	6.96
TAZ_5195	2029	1 Year	5.3
TAZ_5195	2030	1 Year	12.92
TAZ_528	2026	1 Year	7.37
TAZ_528	2027	1 Year	4.67
TAZ_528	2028	1 Year	7.22
TAZ_528	2029	1 Year	5.86
TAZ_528	2030	1 Year	15.61
TAZ_5439	2026	1 Year	7.22
TAZ_5439	2027	1 Year	8.17
TAZ_5439	2028	1 Year	6.98
TAZ_5439	2029	1 Year	5.32
TAZ_5439	2030	1 Year	13.03
TAZ_5460	2028	1 Year	6.98
TAZ_5460	2029	1 Year	5.32
TAZ_5460	2030	1 Year	17.9
TAZ_5481	2026	1 Year	7.21
TAZ_5481	2027	1 Year	4.33
TAZ_5481	2028	1 Year	6.98
TAZ_5481	2029	1 Year	5.32
TAZ_5481	2030	1 Year	15.69
TAZ_5541	2026	1 Year	7.86
TAZ_5541	2027	1 Year	4.93
TAZ_5541	2028	1 Year	7.53
TAZ_5541	2029	1 Year	6.58
TAZ_5541	2030	1 Year	18.66
TAZ_5601	2026	1 Year	7.16
TAZ_5601	2027	1 Year	4.34
TAZ_5601	2028	1 Year	6.97
TAZ_5601	2029	1 Year	5.32
TAZ_5601	2030	1 Year	15.79
TAZ_5602	2026	1 Year	7.62
TAZ_5602	2027	1 Year	4.78
TAZ_5602	2028	1 Year	7.37
TAZ_5602	2029	1 Year	6.34
TAZ_5602	2030	1 Year	17.02
TAZ_5606	2030	1 Year	19.86
TAZ_5608	2026	1 Year	7.16
TAZ_5608	2027	1 Year	4.35
TAZ_5608	2028	1 Year	6.97
TAZ_5608	2029	1 Year	5.32
TAZ_5608	2030	1 Year	15.05
TAZ_5611	2028	1 Year	6.97
TAZ_5611	2029	1 Year	5.32
TAZ_5611	2030	1 Year	17.45
TAZ_5612	2027	1 Year	4.35
TAZ_5612	2028	1 Year	6.97
TAZ_5612	2029	1 Year	5.32
TAZ_5612	2030	1 Year	16.58
TAZ_5614	2026	1 Year	7.15
TAZ_5614	2027	1 Year	4.34
TAZ_5614	2028	1 Year	6.96
TAZ_5614	2029	1 Year	5.32
TAZ_5614	2030	1 Year	15.78
TAZ_5626	2026	1 Year	7.8
TAZ_5626	2027	1 Year	4.87
TAZ_5626	2028	1 Year	7.48
TAZ_5626	2029	1 Year	6.51
TAZ_5626	2030	1 Year	18.14
TAZ_5634	2026	1 Year	7.21
TAZ_5634	2027	1 Year	4.33
TAZ_5634	2028	1 Year	6.98
TAZ_5634	2029	1 Year	5.31
TAZ_5634	2030	1 Year	17.0
TAZ_5636	2026	1 Year	7.19
TAZ_5636	2027	1 Year	4.33
TAZ_5636	2028	1 Year	6.98
TAZ_5636	2029	1 Year	5.32
TAZ_5636	2030	1 Year	17.22
TAZ_5637	2026	1 Year	7.88
TAZ_5637	2027	1 Year	4.97
TAZ_5637	2028	1 Year	7.57
TAZ_5637	2029	1 Year	6.64
TAZ_5637	2030	1 Year	19.11
TAZ_5669	2026	1 Year	7.42
TAZ_5669	2027	1 Year	4.59
TAZ_5669	2028	1 Year	7.19
TAZ_5669	2029	1 Year	6.06
TAZ_5669	2030	1 Year	15.21
TAZ_5670	2026	1 Year	12.68
TAZ_5670	2027	1 Year	4.33
TAZ_5670	2028	1 Year	6.95
TAZ_5670	2029	1 Year	5.31
TAZ_5680	2026	1 Year	9.7
TAZ_5680	2027	1 Year	6.68
TAZ_5680	2028	1 Year	9.15
TAZ_5680	2029	1 Year	9.94
TAZ_5680	2030	1 Year	35.59
TAZ_5693	2026	1 Year	7.14
TAZ_5693	2027	1 Year	4.33
TAZ_5693	2028	1 Year	6.95
TAZ_5693	2029	1 Year	5.31
TAZ_5693	2030	1 Year	14.72
TAZ_5694	2026	1 Year	7.48
TAZ_5694	2027	1 Year	4.59
TAZ_5694	2028	1 Year	7.22
TAZ_5694	2029	1 Year	5.83
TAZ_5694	2030	1 Year	15.51
TAZ_5698	2026	1 Year	7.2
TAZ_5698	2027	1 Year	4.33
TAZ_5698	2028	1 Year	6.98
TAZ_5698	2029	1 Year	5.32
TAZ_5698	2030	1 Year	15.9
TAZ_5788	2026	1 Year	7.48
TAZ_5788	2027	1 Year	4.58
TAZ_5788	2028	1 Year	7.21
TAZ_5788	2029	1 Year	5.82
TAZ_5788	2030	1 Year	15.38
TAZ_5857	2026	1 Year	7.49
TAZ_5857	2027	1 Year	4.59
TAZ_5857	2028	1 Year	7.22
TAZ_5857	2029	1 Year	5.82
TAZ_5857	2030	1 Year	15.43
TAZ_5973	2026	1 Year	7.22
TAZ_5973	2027	1 Year	4.34
TAZ_5973	2028	1 Year	6.99
TAZ_5973	2029	1 Year	5.32
TAZ_5973	2030	1 Year	14.93
TAZ_6005	2026	1 Year	7.22
TAZ_6005	2027	1 Year	4.34
TAZ_6005	2028	1 Year	6.99
TAZ_6005	2029	1 Year	5.32
TAZ_6005	2030	1 Year	17.26
TAZ_6037	2027	1 Year	4.34
TAZ_6037	2028	1 Year	6.99
TAZ_6037	2029	1 Year	5.32
TAZ_6037	2030	1 Year	16.94
TAZ_6099	2026	1 Year	7.45
TAZ_6099	2027	1 Year	4.59
TAZ_6099	2028	1 Year	7.21
TAZ_6099	2029	1 Year	5.83
TAZ_6099	2030	1 Year	15.45
TAZ_6100	2026	1 Year	7.17
TAZ_6100	2027	1 Year	4.34
TAZ_6100	2028	1 Year	6.98
TAZ_6100	2029	1 Year	5.32
TAZ_6100	2030	1 Year	16.96
TAZ_6102	2026	1 Year	24.95
TAZ_6102	2027	1 Year	5.15
TAZ_6102	2028	1 Year	6.98
TAZ_6102	2029	1 Year	5.85
TAZ_6102	2030	1 Year	13.05
TAZ_6105	2030	1 Year	20.16
TAZ_6106	2028	1 Year	6.99
TAZ_6106	2029	1 Year	5.33
TAZ_6106	2030	1 Year	19.49
TAZ_6120	2030	1 Year	20.13
TAZ_6133	2026	1 Year	7.2
TAZ_6133	2027	1 Year	4.35
TAZ_6133	2028	1 Year	6.99
TAZ_6133	2029	1 Year	5.33
TAZ_6133	2030	1 Year	16.78
TAZ_6204	2026	1 Year	7.51
TAZ_6204	2027	1 Year	4.8
TAZ_6204	2028	1 Year	7.42
TAZ_6204	2029	1 Year	6.4
TAZ_6204	2030	1 Year	17.33
TAZ_6245	2026	1 Year	7.22
TAZ_6245	2027	1 Year	4.61
TAZ_6245	2028	1 Year	7.24
TAZ_6245	2029	1 Year	5.41
TAZ_6245	2030	1 Year	16.07
TAZ_6407	2026	1 Year	7.67
TAZ_6407	2027	1 Year	4.78
TAZ_6407	2028	1 Year	7.39
TAZ_6407	2029	1 Year	6.35
TAZ_6407	2030	1 Year	17.06
TAZ_6434	2026	1 Year	7.21
TAZ_6434	2027	1 Year	4.35
TAZ_6434	2028	1 Year	6.99
TAZ_6434	2029	1 Year	10.84
TAZ_6434	2030	1 Year	13.09
TAZ_6545	2026	1 Year	7.2
TAZ_6545	2027	1 Year	4.35
TAZ_6545	2028	1 Year	6.99
TAZ_6545	2029	1 Year	5.33
TAZ_6545	2030	1 Year	16.49
TAZ_6561	2030	1 Year	20.18
TAZ_6631	2026	1 Year	7.96
TAZ_6631	2027	1 Year	5.05
TAZ_6631	2028	1 Year	7.64
TAZ_6631	2029	1 Year	6.72
TAZ_6631	2030	1 Year	19.79
TAZ_6701	2026	1 Year	7.17
TAZ_6701	2027	1 Year	4.42
TAZ_6701	2028	1 Year	7.0
TAZ_6701	2029	1 Year	8.35
TAZ_6701	2030	1 Year	13.25
TAZ_712	2026	1 Year	9.66
TAZ_712	2027	1 Year	6.77
TAZ_712	2028	1 Year	9.17
TAZ_712	2029	1 Year	9.98
TAZ_712	2030	1 Year	35.81
TAZ_715	2026	1 Year	9.68
TAZ_715	2027	1 Year	6.77
TAZ_715	2028	1 Year	9.17
TAZ_715	2029	1 Year	9.99
TAZ_715	2030	1 Year	35.82
TAZ_821	2030	1 Year	20.35
TAZ_837	2026	1 Year	7.13
TAZ_837	2027	1 Year	4.43
TAZ_837	2028	1 Year	7.0
TAZ_837	2029	1 Year	5.37
TAZ_837	2030	1 Year	16.0
TAZ_848	2030	1 Year	17.87
TAZ_864	2026	1 Year	7.15
TAZ_864	2027	1 Year	4.43
TAZ_864	2028	1 Year	7.0
TAZ_864	2029	1 Year	5.37
TAZ_864	2030	1 Year	15.82
TAZ_906	2026	1 Year	9.69
TAZ_906	2027	1 Year	6.79
